confidence,recommended_specialty,source,current_specialty,changed,google_category_raw,name,area,rating,reviews,place_id
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,السميط,الشويخ الصناعية 1,4.0,1,ChIJadbUnFSbzz8Rl1q-p5eMAjQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,كراج 24M,الشويخ الصناعية 2,4.0,1,ChIJJRCYeFmbzz8RymvbEAlDBIk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,الساير حياك,الشويخ,5.0,4,ChIJ9ZYxMcuPzz8RUjjSVtgUyaE
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Kuwait shuwaikh industrial block 1 street 9,الشويخ الصناعية 1,5.0,0,ChIJyYLHbgCFzz8RVpvIVI_8eww
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Al Mutairy est.,الفروانية,0.0,0,ChIJoWnncwCZzz8RjwGgRpTeq1U
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,"Modayan Elevators Store, Shuwaikh",الشويخ الصناعية 3,5.0,2,ChIJA2f_EACFzz8RJGGEHehFJm4
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,JTC Workshop,المنطقة الحرة,5.0,1,ChIJLW-IfQCPzz8ROnN9Z2dyg24
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Isotech Insulation Technology,الشويخ الصناعية 3,5.0,1,ChIJJeZkQ0mFzz8RrNB835YfV4w
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Rc car zone,المنطقة الحرة,4.8,6,ChIJqf2YOhKPzz8RLF7IHmVpy-A
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,TVS Kuwait,الشويخ الصناعية,4.6,0,ChIJ25CjbOiFzz8RcVOlAMzfOIs
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Polestar,الشويخ الصناعية,4.5,0,ChIJQYdSFQCFzz8R6NbB9HzLMYI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Al Mutawa Certified,الشويخ الصناعية,4.4,0,ChIJJzUMiGmbzz8R6FmE96VaXeQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Harley-Davidson Kuwait,المنطقة الحرة,4.3,471,ChIJP1Kt5buazz8RWiBcvGSZlWw
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Lamborghini Kuwait,الشويخ الصناعية,4.3,0,ChIJSc-IYUqFzz8RvV3yHebao9Q
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Lotus,الشويخ الصناعية 3,4.3,0,ChIJH-EfIMuazz8R4dgyrxxEExY
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Ali Abdulwahab Al Mutawa Commercial Co,الشويخ الصناعية 2,4.2,0,ChIJ20uMqUuFzz8RlUz124F6PYQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,BOSCH,الشويخ,4.2,0,ChIJax4-9kuFzz8RFlp-SuvxZVk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Lincoln Alghanim - Shuwaikh,الشويخ الصناعية,4.2,0,ChIJcXALIMebzz8RTctp2sSXGPk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,LR And BMW Service,ضاحية مبارك العبدالله،,5.0,1,ChIJ4zV5Qsifzz8R8y9BGiiBy6I
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Honda Service,الشويخ الصناعية 3,4.1,73,ChIJtaaVqs-azz8RCBUi0-9eXpU
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,كراج اعيان للسيارات,الشويخ الصناعية,4.1,0,ChIJ49q660mFzz8Rquphx7BWsLo
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Yamaha Kuwait,الشويخ الصناعية,4.0,0,ChIJ2Yl5bkuFzz8RX4QLPXs8suA
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Aayan Auto - Garage Aayen Al-Shuwaikh - أعيان أوتو - كراج عاين الشويخ,الشويخ الصناعية,4.0,0,ChIJSwBx7UmFzz8RrKWl-7978A4
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,alpha store - Shuwaikh (Apple Authorised Service Provider) | آلفا ستور - شويخ,الشويخ الصناعية 2,3.9,0,ChIJbVWlhEqFzz8R0QKAcIDFATE
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Shuwaikh Kia,الشويخ,3.8,0,ChIJ11lL8UuFzz8RguZYCMtOd_k
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Elders Company - examined the Garage,الشويخ الصناعية,3.6,18,ChIJ0bHq7UmFzz8R-WdobKVpqeg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,GBS AL-SAYER,الشويخ الصناعية,3.3,6,ChIJx6pmIwCFzz8RJiQ3of68XF4
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,TNT,المنطقة الحرة,2.9,0,ChIJV4R-KpqPzz8R7N1CbGcUM5Q
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,MG Adel Alghanim Service Centre,الشويخ الصناعية,2.2,19,ChIJx4OrZd2Fzz8RCE6zMFJWbyI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Noor Garage,الشويخ الصناعية,,0,ChIJwcfzqjmPzz8Ro09aszd1x9E
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,كراج انوار كاظمه,الشويخ,,0,ChIJU0wp9yqPzz8REH1rlNB_0vU
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Topspeedcompany,الشويخ الصناعية 3,,0,ChIJSdRHMUGPzz8R-ryTm33Vo8s
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,smoke garage,الشويخ,,0,ChIJiYT5e0CPzz8R5oqiTrTnfSs
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,ملابس ومشدات مقابل كراج عادل الغانم للسيارات,الشويخ,,0,ChIJwwX7FgCPzz8RVaUXU_gBOJc
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Alsadiq,المنطقة الحرة,,0,ChIJ3ZwbQQCPzz8RW8W611yATUM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,GORILLA CAR CAR,الشويخ,,0,ChIJm_Bjp2mPzz8RF3DPQajcajQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,,Al-Qurain Automotive Trading Co.,الشويخ الصناعية 3,,0,ChIJTQLNIGaFzz8Rgpuzp-vV-8E
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,شويخ,الشويخ الصناعية 1,,0,ChIJBVrvOP-bzz8RrXSpf-O6r-c
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,مخرطة عابد,الشويخ الصناعية 1,,0,ChIJIQlNIwCbzz8RCAyr9IYH6Jw
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج سوبر شاين,الشويخ الصناعية 1,,0,ChIJNYTqJwCbzz8RgwQzQoVuvrE
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,كراج لتصليح السيارات - سلوى,سلوى,3.7,3,ChIJG6ZoiQmfzz8Roup3epqPFPk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,مركز صيانة سيارات,Car Service Sawahel Shiraz,سلوى,4.2,15,ChIJ6QP5uSeezz8RS9CkiG5-tH4
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,بلاتينيوم العالمية لإصلاح السيارات,السالمية,4.5,2,ChIJyfZ4dQCdzz8RBw0gwt86NYU
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Vineesh Auto Garage,السالمية,5.0,7,ChIJh9d6PQCdzz8RhGa3xohlydg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج الدقة العالية لتصليح السيارات,السالمية,5.0,4,ChIJRxoJeQCdzz8RXH80fUo1xnQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,اسبيشل وورك خضر,السالمية,5.0,4,ChIJHfdMVQB3zz8Rinq4IVUQMGE
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج المشرق الدولي,السالمية,4.0,3,ChIJNxpdCwCdzz8RllEaabYCYps
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,مركز أنشتاين لإصلاح السيارات الكلاسيكية والجديدة,السالمية,5.0,5,ChIJPd2PSd93zz8RH1fzAmPNspM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,مكتب الرباط للسيارات,السالمية,4.7,3,ChIJ7xfPCWqdzz8RnJ8ahuH9x2k
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Al-Rumaithiya Cooperative Garage كراج جمعية الرميثية,مدينة الكويت,3.0,5,ChIJz-BNKgCdzz8R5M0v9kls0RA
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,كراج الجابريه,الجابرية,4.3,6,ChIJF9_HaQCdzz8RqGdGM0TDPVM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,الجابريه قطعه 1B,الجابرية,0.0,0,ChIJmxgeIwCdzz8RVSYOvs2m3lc
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,كراج الايادي المحترفة الجابرية,الجابرية,0.0,0,ChIJTdEIqQCdzz8Rt2uFYp32jYg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,عيال كيفان,حولي,4.6,7,ChIJn9WvRACdzz8R-gdY3FrTx7E
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Мелкий Ремонт Авто,الشعب,0.0,0,ChIJp6QrLv6dzz8RjHaVvjyGHac
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج كيو فور اكسبرس,حولي,5.0,2,ChIJ8RWtawCdzz8RbaBmtOzNsN8
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج VIP,حولي,5.0,2,ChIJZ_3XLgCdzz8ROo9sMucrkHo
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,القوت اوتو سيرفس,حولي,4.3,9,ChIJ-2g2Ta-dzz8RkOuZZDD8bF8
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج النهى,السالمية,4.6,5,ChIJ34guGgB3zz8R_TcZ3lpIsCw
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Nada Alsahara,السالمية,3.7,10,ChIJjymSHU13zz8RH7PwT3exoqM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,الوسن فايبر اوبتيك,حولي,5.0,1,ChIJG0uLZACdzz8R8tJQE2C4dMk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج الابداع الالماني,السالمية,0.0,0,ChIJD9nlZwB3zz8Ra-yRHj2tdoM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,husen aly,السالمية,0.0,0,ChIJNXsbhcF3zz8Ry4BO60P9aK8
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Farwaniya,السالمية,0.0,0,ChIJJVd_YAB3zz8RH6EMpE8g614
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Abdullah electation,السالمية,0.0,0,ChIJ21dzDwB3zz8RjAHvMLnyUyA
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج موريس الخواجة,حولي,4.8,6,ChIJA6h-bjidzz8Rl4KQyzJwn38
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Ibrahim garage,السالمية,5.0,7,ChIJJ64TzAydzz8R0t8rFRYsa0U
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج الحمر,السالمية,0.0,0,ChIJ5UdALACdzz8R-g9Og6aHCgk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,ورشة عزم الشمس,الرميثية,5.0,1,ChIJbUo8HwCdzz8RGSeRnX2sx_I
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,شركه وادي الخلود,الجابرية,2.5,2,ChIJH5Y2CACdzz8RHMcbnLJUM3k
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Homme 4,الرميثية,5.0,2,ChIJuyNkBTKdzz8Ry0-NxIodIec
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,بيت آدي بادي,حطين,5.0,5,ChIJ70BgXACfzz8RWAs8zeMykF8
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,مثلث العند,بيان,0.0,0,ChIJwRnoTQCfzz8RF76IQx70mW4
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,Al asalah garage hawally,حولي,4.6,25,ChIJDR_SM3Gdzz8RTs_Wi4gW64A
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Garage Ward Hurras Al Salmiya,السالمية,0.0,0,ChIJWy5NLACdzz8RB5E1bT-iMFQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,من الدعامية إلى الدعامية ورشة كراج تصليح سيارات,حطين,4.4,58,ChIJy6vhi6mezz8RdPW1-kRqya0
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Auto fix,السالمية,4.8,4,ChIJ7TTCBxR3zz8RFUrYDf0Z39k
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Garage Direct,السالمية,0.0,0,ChIJ4ajCNgCdzz8RpB-MaCVhzLo
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Garage,الفروانية,0.0,0,ChIJn2v8LwCbzz8R3D7zs3wL2pk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,المركز التخصصي,السالمية,3.0,2,ChIJ31pvWACdzz8RN3EKn-6mxOU
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,جاسم الوزير لتصليح السيارات,حولي,0.0,0,ChIJ2Z6KVFadzz8Ra2nfn1PW9hs
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,مركز 2MG لصيانة السيارات,حولي,4.3,3,ChIJ3V9u6KGdzz8RSCLQnUx8oCQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,تربل ون,حولي,5.0,3,ChIJmyToA8Gdzz8RTHXIq-ouNIw
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,سفن ستك,حولي,5.0,3,ChIJ99n9Ez-dzz8RRK4Xi7qhpx0
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Care garage hawally,حولي,4.5,2,ChIJ6xKOZ5ydzz8R0sp9kWgGITg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,ورشه میکانیکی حسین شیرازی,حولي,4.3,4,ChIJdY59LwCdzz8RXpFvQlvaiSI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,2 Bikes & car,حولي,5.0,1,ChIJWWUI1RSdzz8Rb9HY4Jr3nDk
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,بشاير الخير لتصليح السيارات,حولي,0.0,0,ChIJv0utKgCdzz8RUBaoWN_dPss
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,محمديه سيرفس / Mohammediyah service,حولي,0.0,0,ChIJ-70rHm6dzz8RPSVheJ3rZKg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Habeeb garage,حولي,0.0,0,ChIJq3FqLgCdzz8R_y5X8npun1E
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج تسهيل بلاس,خيطان,5.0,2,ChIJc05aot-bzz8RAhDsP2pqzsg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Andauos set 7 .boc 9,الأندلس,5.0,1,ChIJxWx9LOiRzz8R8tuErDvTBrY
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,Unique Auto Service Garage,جليب الشيوخ,5.0,2,ChIJwzNVz-eZzz8RP_P9e6383Pw
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Najoom al shalai,جليب الشيوخ,3.0,2,ChIJY-69PF6bzz8RkWMZKspPULo
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,NOOR AL HADI GARAGE,جليب الشيوخ,4.0,5,ChIJybP-7sWZzz8R9RU9Laa9M2A
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,ورشة شركة المرسال الدولية,الري,4.0,1,ChIJf9ttjbKbzz8RYXdFV9s1paY
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,ورشة م ج الري,الري,2.8,16,ChIJl6424fabzz8RG-dDMI-p0e8
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,فتح سيارات,الري,5.0,1,ChIJiSlp70Cbzz8RhCW7lEprg4w
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,بروتو ماشين لتصليح ماكينات السيارات,الري,4.0,3,ChIJ5Vmaqyubzz8R5pMoaL-QFAM
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج الرقعي,الرقعي,0.0,0,ChIJPwbLBACRzz8RL7rYRQWLT74
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج الملكي,الري,3.0,3,ChIJlUiHi5Obzz8RTsRIf7MgZzI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,تصليح سيارات,3eauto garage - automotive services center | كراج ثري اي اوتو لتصليح السيارات,الري,4.0,52,ChIJr-EA7j6bzz8R69S_363d6zg
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,كراج مراحب الجزيرة,الري,5.0,1,ChIJlT-JfACbzz8R-g5IZW43EZI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Alarbash cars maintenance,الري,5.0,1,ChIJeYyBLwCbzz8RotNBKX7D1SI
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,اي كي سفن كار كير الكويت,الري,5.0,2,ChIJ73YGGACbzz8RavE8kfpIHNY
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,MG Quick Service - Rai,الري,2.0,4,ChIJ9TSpIzWbzz8RYer0VdzwDUE
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,توب ون لتصليح وتصفية السيارات,الري,0.0,0,ChIJj5c4KACbzz8RaDWAUKkrMEQ
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Yokohama,الري,5.0,2,ChIJ1xS2Fi-bzz8R5lZBTHKpUIU
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,JETOUR Service Center,الرقعي,2.4,73,ChIJLbBSb5Kbzz8RzBGApupN9co
LOW,صيانة عامة,kept_current(generic),صيانة عامة,,ورشة إصلاح سيارات,Toyota General repair and supra service centre,الري,3.8,13,ChIJh5Z6dgCbzz8RZRRVZi_HMcM
